id_cachet,id_acteur,id_role,id_mois,montant
s4811,279,6,6,1055
s3133,279,9,1,1512
s3263,279,10,1,1387
s1481,279,8,7,1369
s528,279,10,12,1532
s6968,279,6,1,1148
s2784,279,10,6,1331
s5703,279,7,9,768
s7278,279,10,6,1382
s2017,279,8,10,1434
s1402,279,6,10,1240
s3514,279,8,6,1204
s699,279,7,6,911
s3246,279,8,4,1537
s3302,279,6,8,1002
s4168,280,7,11,983
s4230,280,10,7,1239
s7805,280,7,5,1017
s2950,280,9,11,1597
s503,280,7,8,708
s4309,280,6,5,816
s5897,280,6,1,904
s4950,280,8,12,1358
s6400,280,6,11,809
s7002,280,9,11,1400
s806,280,8,7,1233
s6232,280,6,10,975
s727,280,9,9,1485
s6104,280,10,8,1599
s2481,280,7,7,744
s5991,280,10,7,1584
s4378,280,10,4,1224
s3779,280,9,2,1275
s2194,280,6,11,1120
s4295,280,7,10,891
s3621,281,10,8,1493
s4843,281,9,6,1348
s914,281,8,11,1331
s1091,281,6,9,1275
s5256,281,6,8,1150
s2463,281,6,5,940
s7958,281,8,10,1515
s712,281,6,2,1176
s5983,281,6,6,1270
s7977,281,8,3,1313
s7900,281,8,7,1517
s1209,281,9,11,1338
s1110,281,9,8,1449
s4047,281,10,12,1428
s7979,281,7,7,744
s2215,281,7,4,704
s7975,281,7,4,1025
s4526,282,7,7,918
s714,282,9,9,1503
s4280,282,6,6,1118
s4750,282,10,1,1563
s5191,282,6,12,873
s2097,282,8,12,1223
s6513,282,6,3,996
s7738,282,6,9,768
s1636,282,6,7,1086
s486,282,6,3,1217
s4311,282,8,7,1423
s3053,282,6,6,803
s3158,283,7,6,854
s9,283,9,11,1457
s952,283,9,11,1258
s1498,283,9,6,1376
s3054,283,10,5,1338
s3470,283,6,5,710
s617,283,10,5,1420
s826,283,9,5,1575
s6108,283,8,12,1582
s1013,283,10,3,1273
s6638,283,7,10,962
s3916,283,7,9,734
s4059,283,7,12,986
s4046,283,6,6,828
s443,283,8,8,1444
s1100,284,10,8,1431
s4408,284,8,8,1320
s456,284,6,9,726
s3677,284,6,8,855
s5602,284,8,1,1325
s3504,284,9,10,1310
s1518,284,9,2,1340
s294,284,8,7,1590
s3259,284,10,5,1327
s1911,284,10,8,1469
s7932,284,8,6,1402
s367,284,9,4,1201
s7969,284,10,6,1306
s1872,284,8,8,1517
s3613,284,8,6,1238
s5043,285,10,6,1479
s788,285,7,10,827
s7157,285,6,1,799
s470,285,8,11,1389
s79,285,6,6,1245
s3143,285,8,12,1473
s2181,285,7,2,994
s4003,285,10,11,1577
s1933,285,9,11,1377
s2850,285,7,3,817
s7258,285,6,4,770
s3844,285,9,7,1308
s4727,285,7,5,786
s6036,285,9,2,1279
s4155,286,10,9,1416
s4012,286,10,1,1357
s7265,286,8,2,1220
s3512,286,10,2,1400
s4455,286,7,1,830
s2617,286,9,11,1434
s1633,286,7,1,842
s3264,286,6,2,803
s5095,286,6,4,1128
s7292,286,8,9,1538
s923,286,9,2,1457
s4915,286,10,3,1330
s341,286,9,11,1370
s4292,286,7,5,951
s2104,286,10,8,1316
s7045,286,9,12,1344
s4078,287,6,7,768
s5987,287,7,8,702
s4164,287,9,1,1285
s3466,287,8,3,1228
s881,287,10,7,1299
s2111,287,10,3,1276
s4766,287,6,8,1212
s3450,287,8,3,1224
s6208,287,8,7,1261
s2904,287,8,10,1323
s1640,287,10,4,1403
s2012,287,9,4,1579
s1295,287,6,3,704
s7614,288,8,9,1520
s4615,288,9,12,1553
s3507,288,6,9,1216
s5588,288,9,1,1471
s4743,288,9,3,1361
s5964,288,10,3,1354
s7546,288,9,9,1244
s7725,288,9,8,1408
s1820,288,9,10,1353
s576,288,10,7,1555
s1996,288,6,5,782
s6773,288,9,12,1525
s121,288,6,5,794
s150,288,6,8,780
s5310,288,10,9,1558
s491,288,9,4,1485
s4919,288,8,4,1255
s274,289,9,11,1350
s3983,289,8,3,1466
s507,289,6,7,1185
s6754,289,7,9,1041
s2367,289,7,5,906
s1703,289,8,10,1397
s691,289,7,11,765
s502,289,9,8,1414
s249,289,9,7,1345
s1528,289,7,4,993
s1964,289,8,4,1330
s4392,289,9,9,1473
s2684,289,6,12,829
s434,289,8,7,1550
s2649,289,10,4,1314
s6718,289,7,12,769
s3241,289,6,3,989
s1764,289,9,4,1358
s1210,289,7,9,1024
s1353,289,8,2,1477
s5677,289,9,9,1349
s1105,290,8,2,1436
s1913,290,9,5,1226
s5481,290,8,1,1476
s1506,290,7,9,766
s2259,290,6,7,1135
s7218,290,10,9,1259
s7902,290,9,8,1339
s4690,290,9,9,1374
s3292,290,9,9,1453
s7389,290,10,3,1451
s7791,290,8,8,1280
s7272,290,8,3,1353
s1135,290,8,12,1404
s6644,290,8,7,1411
s2958,290,6,7,710
s4304,290,9,3,1227
s5445,290,6,11,1227
s7606,290,7,5,738
s5746,290,7,1,903
s7480,290,10,8,1404
s7072,290,7,2,919
s4436,290,10,10,1290
s7609,290,6,8,896
s3577,290,6,4,701
s7196,291,7,1,943
s7440,291,7,9,1010
s101,291,6,8,983
s2862,291,6,3,755
s1316,291,7,10,1003
s5683,291,9,2,1354
s4286,291,10,10,1407
s4362,291,10,9,1412
s6662,291,7,9,1021
s5929,291,6,12,1236
s1657,291,10,12,1291
s1654,291,10,1,1517
s4033,291,10,12,1251
s6281,291,8,1,1217
s4757,292,7,12,856
s116,292,10,8,1324
s2644,292,8,10,1585
s3727,292,9,5,1424
s6596,292,7,1,831
s3384,292,6,2,855
s6966,292,10,8,1547
s7923,292,6,8,858
s2590,292,9,5,1454
s734,292,10,10,1230
s135,292,7,1,1046
s5789,292,9,3,1241
s3998,292,9,4,1233
s5393,292,6,12,1013
s7996,292,10,7,1342
s7321,292,8,3,1496
s5653,292,9,11,1526
s2256,293,8,2,1534
s7804,293,9,1,1485
s5321,293,7,4,983
s4926,293,9,2,1362
s7642,293,6,1,700
s6661,293,7,11,894
s1137,293,8,6,1484
s748,293,9,4,1441
s5549,293,7,5,1037
s1130,293,6,5,1252
s5760,293,8,4,1463
s5175,293,7,11,914
s6313,293,8,7,1423
s746,294,8,4,1412
s1389,294,9,5,1447
s1301,294,10,2,1369
s6805,294,10,8,1504
s4092,294,6,1,1209
s7565,294,9,8,1512
s7728,294,6,7,1113
s3672,294,10,3,1471
s5016,294,9,9,1332
s830,294,10,1,1408
s726,294,7,10,780
s2768,294,6,9,864
s7832,294,9,6,1402
s651,294,9,11,1526
s1747,294,7,12,919
s7029,294,9,10,1384
s41,294,6,7,789
s7500,294,8,7,1247
s3755,295,6,6,1124
s4245,295,10,12,1466
s6778,295,6,2,830
s3905,295,10,2,1407
s683,295,7,8,859
s7701,295,10,12,1433
s4128,295,7,4,850
s6894,295,8,7,1334
s6141,295,7,4,917
s3220,295,9,1,1551
s7313,295,8,1,1213
s6686,295,9,12,1294
s5781,295,7,1,716
s5582,295,6,3,1193
s7666,295,6,1,1026
s500,295,7,1,854
s64,295,8,4,1248
s3275,295,9,6,1506
s2323,295,6,12,878
s3732,296,8,1,1359
s7529,296,7,7,793
s5009,296,9,12,1586
s6702,296,9,10,1263
s629,296,7,12,716
s2135,296,8,7,1355
s373,296,7,5,912
s1900,296,9,1,1230
s926,296,9,12,1267
s3323,296,6,8,964
s2197,296,9,6,1581
s3910,296,8,4,1552
s6937,296,9,11,1476
s3112,296,6,1,994
s1947,296,10,4,1410
s2852,297,7,3,840
s3006,297,9,4,1217
s6368,297,10,11,1432
s4477,297,6,9,963
s5332,297,8,2,1470
s2536,297,6,10,1010
s548,297,8,8,1346
s1566,297,9,12,1323
s3439,297,10,4,1432
s2008,297,8,7,1214
s1415,297,8,10,1334
s7573,297,9,3,1273
s4152,297,8,11,1438
s2788,297,6,12,798
s6715,297,7,11,1003
s4946,297,7,5,1039
s5033,297,9,10,1597
s556,298,7,6,969
s6331,298,10,2,1321
s3398,298,9,4,1519
s5925,298,10,7,1442
s1327,298,10,4,1512
s3715,298,9,9,1597
s3084,298,6,4,840
s4644,298,7,2,904
s4897,298,10,7,1485
s4720,298,7,8,946
s7028,298,6,10,1174
s2276,298,8,9,1547
s3285,298,7,6,890
s696,298,8,1,1304
s5172,298,6,11,1095
s2282,298,8,8,1545
s290,299,10,6,1335
s6736,299,7,10,893
s4596,299,8,10,1202
s739,299,7,9,947
s4042,299,6,12,964
s4691,299,8,3,1286
s7510,299,9,4,1368
s1358,299,6,5,745
s4220,299,6,1,1021
s1985,299,7,4,871
s1527,299,9,12,1246
s6077,299,8,2,1246
s3555,299,9,1,1358
s3317,299,8,5,1418
s7051,299,7,5,1000
s6879,299,7,2,894
s4867,299,7,2,809
s2284,299,8,1,1489
s5724,299,7,6,825
s2993,300,8,10,1371
s7916,300,6,7,984
s6943,300,7,4,811
s6589,300,6,9,722
s4459,300,6,12,1235
s267,300,10,10,1436
s3309,300,9,4,1400
s6434,300,10,5,1380
s3318,300,9,10,1329
s1182,300,8,3,1387
s4900,300,8,3,1334
s4525,300,7,1,948
s3195,300,6,10,870
s2235,300,8,8,1252
s4753,300,6,8,1066
s915,300,6,9,1214
s7704,300,10,10,1447
s401,300,9,6,1591
s599,300,6,5,1252
s4071,300,6,6,891
s6981,300,6,10,1116
s444,300,8,5,1432
s715,300,10,3,1534
s3963,300,7,9,893
s3229,300,10,3,1222
s1034,301,10,11,1413
s4675,301,7,9,707
s7079,301,9,7,1600
s4958,301,10,7,1213
s4327,301,9,2,1404
s2064,301,10,12,1248
s3155,301,10,7,1320
s7884,301,6,12,881
s2660,301,7,4,711
s764,301,6,4,1198
s1599,301,10,10,1350
s5005,301,9,12,1369
s5580,301,10,4,1459
s3574,301,6,12,1168
s6183,301,7,10,831
s2183,301,7,6,974
s766,301,10,7,1246
s2537,302,7,11,758
s1705,302,10,3,1537
s3984,302,6,5,1254
s2396,302,7,11,870
s4755,302,9,2,1545
s6270,302,8,1,1543
s1670,302,10,4,1467
s7163,303,6,1,1014
s3091,303,10,3,1224
s493,303,7,11,947
s1678,303,9,2,1234
s5769,303,9,10,1568
s5558,303,7,5,747
s6957,303,10,3,1396
s413,303,8,12,1355
s5826,303,7,7,944
s3153,303,10,11,1300
s3891,303,9,8,1224
s7007,303,9,6,1516
s2381,303,7,8,974
s1550,303,9,7,1205
s1841,303,10,2,1524
s7905,303,7,4,844
s2246,303,9,8,1260
s256,303,10,11,1600
s5168,303,8,7,1481
s173,303,10,4,1389
s1189,303,7,1,976
s409,303,8,12,1596
s5718,303,8,7,1208
s7183,304,9,8,1432
s2780,304,8,8,1535
s2900,304,8,6,1525
s5444,304,6,11,1274
s3720,304,7,2,786
s3136,304,7,11,1011
s7721,304,6,4,1024
s3442,304,9,1,1482
s2668,304,10,5,1583
s1942,304,9,4,1464
s2669,304,10,6,1372
s2086,304,9,3,1224
s2290,305,7,10,711
s3190,305,9,11,1554
s3602,305,8,9,1221
s5846,305,7,2,878
s3402,305,6,11,1045
s6057,305,10,9,1490
s7801,305,8,6,1284
s3226,305,10,12,1267
s7896,305,7,8,813
s7973,305,9,6,1569
s4604,305,7,9,898
s4170,306,6,12,959
s2874,306,6,5,788
s1258,306,7,8,979
s388,306,7,4,932
s1834,306,9,2,1296
s2447,306,10,3,1344
s1845,306,6,7,1195
s4618,306,8,5,1200
s7212,306,8,4,1317
s3828,306,6,8,870
s3625,306,9,11,1356
s638,306,9,11,1288
s2132,306,7,9,872
s1250,307,6,12,1042
s1256,307,7,10,821
s6631,307,7,4,770
s6760,307,8,1,1315
s7369,307,8,4,1483
s3187,307,7,12,763
s1817,307,7,5,773
s6674,307,7,10,989
s934,307,7,6,730
s4815,307,8,5,1210
s3039,307,6,10,886
s3893,307,10,3,1353
s1157,307,8,1,1569
s3282,307,7,6,901
s5562,308,7,5,826
s7755,308,6,2,836
s6965,308,6,10,1185
s7201,308,10,9,1369
s4149,308,10,12,1590
s1658,308,7,7,992
s2757,308,8,9,1273
s1806,308,9,6,1287
s4723,308,7,8,932
s2048,308,8,6,1572
s2871,308,7,2,890
s6003,308,8,7,1347
s363,308,7,4,993
s5737,308,6,6,858
s4890,308,10,4,1207
s1674,308,10,8,1279
s547,308,8,5,1508
s4395,308,9,5,1422
s6144,309,9,7,1453
s1625,309,10,11,1587
s6476,309,6,4,1268
s7839,309,9,8,1200
s3616,309,8,1,1524
s4761,309,7,9,893
s2603,309,7,4,946
s2554,309,8,12,1252
s3500,309,7,10,788
s6083,309,10,6,1571
s2237,309,7,1,764
s6922,309,8,4,1589
s398,309,7,9,757
s4072,309,6,11,910
s874,309,6,6,938
s7152,310,8,8,1346
s3971,310,7,2,939
s2823,310,8,2,1444
s5320,310,6,11,1017
s3189,310,9,8,1469
s2796,310,6,8,1117
s3879,310,10,8,1541
s2369,310,9,10,1240
s4932,310,9,7,1283
s7820,310,9,2,1399
s2287,310,6,6,1203
s1290,311,8,1,1213
s5353,311,6,2,842
s3036,311,8,7,1377
s4733,311,10,8,1359
s6056,311,9,4,1546
s5546,311,8,7,1309
s674,311,6,1,1095
s5928,311,7,2,862
s6363,311,6,1,771
s3487,311,7,11,952
s210,311,8,4,1317
s2807,311,10,7,1231
s5145,311,10,11,1524
s5951,311,9,6,1227
s1960,311,7,4,964
s6730,311,10,1,1460
s1602,311,9,11,1423
s3562,311,9,7,1590
s4135,311,6,12,881
s3542,311,9,1,1312
s708,311,6,6,1184
s5418,311,7,1,840
s3026,312,7,2,738
s7184,312,9,4,1545
s955,312,10,10,1354
s4992,312,9,8,1304
s2503,312,7,3,767
s5955,312,10,4,1298
s3770,312,7,2,1039
s16,312,7,10,855
s7667,312,9,4,1493
s2983,312,9,9,1533
s3058,312,7,7,922
s453,312,7,10,1032
s6206,312,8,9,1536
s6050,313,7,7,766
s6801,313,6,5,1008
s4872,313,8,8,1427
s2727,313,9,2,1270
s1362,313,9,7,1477
s2477,313,8,12,1261
s1700,313,8,2,1575
s3118,313,8,9,1246
s1791,313,10,4,1403
s3113,313,6,6,999
s6277,313,8,1,1542
s103,313,6,5,874
s5150,314,6,5,1109
s6632,314,8,6,1595
s2423,314,6,5,1195
s2393,314,9,9,1386
s4458,314,9,12,1357
s3272,314,9,12,1410
s585,314,9,9,1434
s4839,314,9,12,1532
s1074,314,10,2,1450
s7592,314,9,10,1540
s250,314,8,3,1311
s5156,314,7,10,735
s6792,314,6,1,1125
s7918,314,8,3,1316
s1243,314,8,8,1409
s3959,314,9,7,1524
s908,314,7,6,714
s4186,314,6,11,903
s692,315,6,9,1060
s4260,315,8,4,1227
s5288,315,8,4,1544
s5012,315,6,6,1123
s1288,315,8,7,1365
s5729,315,7,12,865
s6200,315,6,10,707
s5137,315,10,4,1583
s6842,315,6,2,793
s2672,315,6,11,819
s6692,315,6,12,1101
s46,316,7,11,779
s3947,316,7,2,811
s6489,316,8,9,1418
s7835,316,7,11,713
s4813,316,10,3,1453
s6781,316,6,12,921
s2933,316,7,11,784
s2174,316,9,2,1480
s6175,316,6,7,828
s7406,316,8,8,1263
s7089,316,10,10,1481
s6546,316,7,3,951
s6044,316,10,6,1309
s6668,316,7,9,754
s5104,316,8,2,1564
s4962,316,8,5,1537
s4509,316,10,9,1295
s3415,316,9,3,1558
s7784,316,8,12,1572
s5939,316,6,8,950
s376,316,6,4,704
s5459,316,8,10,1349
s1188,316,7,5,844
s4372,317,10,3,1252
s4933,317,8,5,1396
s5799,317,7,10,762
s1001,317,9,7,1577
s3708,317,8,8,1323
s6535,317,8,6,1361
s5534,317,6,6,1286
s1994,317,7,9,737
s77,317,10,4,1303
s2564,317,8,4,1495
s5884,317,9,2,1520
s4517,317,10,6,1209
s5159,318,9,7,1272
s2499,318,9,6,1432
s2482,318,6,10,1125
s2533,318,10,1,1592
s1193,318,8,1,1298
s1490,318,7,9,763
s4676,318,9,8,1327
s4497,318,8,4,1572
s5785,318,6,1,743
s6213,318,8,8,1585
s6102,318,10,3,1498
s391,318,9,9,1398
s3685,319,8,1,1596
s1113,319,6,9,1150
s2429,319,10,4,1480
s5564,319,9,8,1509
s2502,319,9,7,1343
s4515,319,9,6,1542
s5794,319,10,4,1309
s3950,319,6,9,989
s892,319,9,11,1302
s6443,319,8,8,1485
s5603,319,6,4,1270
s7914,319,6,2,900
s2638,320,7,6,898
s4538,320,9,11,1552
s5415,320,10,7,1244
s7511,320,8,1,1420
s2182,320,8,7,1461
s3862,320,9,2,1401
s6687,320,6,1,711
s716,320,8,9,1533
s6555,320,10,8,1247
s4853,320,9,9,1368
s3316,320,6,8,1197
s410,320,9,11,1266
s4522,320,7,11,973
s1399,320,8,1,1575
s6935,320,6,8,847
s3744,320,6,4,944
s5975,321,10,11,1290
s7121,321,6,6,900
s7974,321,7,6,842
s5722,321,10,12,1216
s4711,321,10,2,1365
s6732,321,6,7,914
s480,321,9,11,1517
s7106,321,7,8,710
s5861,321,9,7,1386
s7739,321,7,9,991
s5063,321,9,8,1542
s7722,321,9,5,1459
s143,321,6,4,924
s6073,321,9,4,1537
s5057,321,8,9,1587
s6379,322,9,11,1235
s5886,322,10,7,1378
s3907,322,10,11,1468
s6415,322,9,3,1464
s5668,322,8,3,1468
s3430,322,10,9,1296
s1701,322,9,3,1508
s5226,322,10,11,1593
s5901,322,7,4,812
s5427,322,9,6,1263
s360,322,10,4,1307
s5058,322,7,12,979
s3951,322,7,9,852
s5727,323,9,8,1569
s1809,323,7,11,793
s1007,323,8,1,1571
s720,323,10,12,1428
s608,323,10,4,1258
s1172,323,7,12,752
s4025,323,7,9,1043
s7230,323,7,6,777
s2724,323,8,10,1413
s4274,323,9,5,1306
s2642,323,7,7,949
s7796,323,10,12,1521
s3819,323,10,4,1214
s3940,323,6,3,1061
s1641,323,7,3,707
s4790,323,8,4,1265
s4624,323,9,8,1440
s7882,323,10,8,1586
s4996,323,7,9,761
s5151,323,6,8,1128
s6198,323,9,2,1421
s2327,323,8,5,1418
s7268,323,10,11,1461
s495,324,9,10,1316
s7840,324,7,5,975
s4551,324,10,5,1421
s7759,324,8,6,1434
s932,324,7,2,871
s5265,324,10,8,1388
s3784,324,6,3,738
s3109,324,8,8,1228
s738,324,7,12,747
s6114,324,9,5,1407
s2743,324,7,12,756
s1325,324,10,3,1451
s7277,325,8,5,1235
s1596,325,9,9,1521
s684,325,7,5,917
s6117,325,10,10,1584
s949,325,8,8,1236
s308,325,6,7,1059
s5957,325,8,4,1598
s4523,325,6,8,1058
s7735,325,6,8,941
s1962,325,7,7,995
s7538,325,6,3,895
s6039,325,10,6,1590
s7758,325,6,8,1245
s134,325,6,12,1206
s5386,325,7,6,717
s7890,325,7,12,876
s1673,326,7,7,1012
s2753,326,9,1,1509
s6335,326,6,8,893
s4537,326,8,3,1388
s3071,326,9,11,1470
s2945,326,10,3,1531
s675,326,7,9,702
s4086,326,9,2,1325
s1744,326,6,2,902
s1198,326,10,6,1235
s5968,326,9,2,1450
s2457,326,8,4,1236
s2038,326,7,6,775
s2253,326,10,6,1467
s5053,326,7,10,869
s6038,326,7,1,1048
s4740,327,9,3,1278
s6514,327,8,11,1200
s6146,327,7,7,987
s2091,327,10,5,1531
s7505,327,6,3,754
s6704,327,9,6,1521
s4683,327,7,8,849
s6220,327,7,7,1002
s2289,327,6,4,874
s6989,327,10,1,1467
s5669,327,6,7,1073
s5392,327,10,9,1582
s3676,327,9,1,1356
s330,327,9,2,1496
s1733,327,9,9,1374
s6032,328,7,12,809
s5635,328,7,11,957
s5335,328,8,12,1492
s4507,328,10,3,1338
s7622,328,6,10,741
s2356,328,6,3,1046
s1695,328,9,11,1285
s351,328,6,3,741
s4218,328,10,7,1401
s7706,328,9,12,1212
s7250,328,7,10,800
s2322,328,10,4,1432
s4167,328,6,10,1202
s45,328,9,11,1576
s3100,328,7,6,984
s5620,328,9,11,1532
s5981,328,8,2,1296
s1858,328,7,5,888
s6012,328,10,2,1329
s4857,328,7,9,878
s870,328,7,8,856
s1430,329,7,5,822
s4670,329,10,3,1343
s5274,329,8,10,1514
s3615,329,9,4,1467
s3232,329,6,10,1159
s4215,329,10,8,1354
s3840,329,6,1,894
s3474,329,8,4,1591
s3619,329,8,11,1388
s4818,329,7,3,739
s7262,329,7,11,861
s2252,329,7,4,958
s7865,329,7,11,861
s416,329,6,3,1285
s6354,329,8,3,1557
s1060,329,8,8,1464
s2161,330,6,11,1095
s7165,330,9,11,1212
s1685,330,9,6,1225
s2148,330,8,5,1478
s4050,330,10,5,1331
s6124,330,9,8,1249
s1361,330,9,12,1349
s3837,330,8,6,1518
s2870,330,9,1,1429
s2112,330,10,8,1440
s639,330,8,5,1359
s7274,330,7,9,1037
s3920,331,8,9,1322
s3298,331,9,3,1599
s4211,331,7,7,939
s7425,331,8,4,1385
s7170,331,10,8,1451
s4434,331,8,5,1273
s1215,331,6,1,1078
s2474,331,7,8,707
s665,331,6,1,1049
s5500,332,6,1,1143
s1532,332,8,6,1210
s2965,332,6,5,1002
s3825,332,9,12,1570
s6743,332,10,7,1552
s2346,332,7,10,858
s1948,332,8,10,1415
s6217,332,7,3,1007
s6186,332,6,2,943
s4099,332,9,6,1220
s6917,332,8,3,1370
s7123,332,6,1,1277
s4574,332,8,12,1372
s5841,332,7,2,862
s5813,332,9,2,1460
s1082,332,7,2,770
s7494,332,6,11,807
s3980,332,7,10,766
s770,332,10,12,1447
s4542,332,8,1,1335
s6608,332,10,7,1465
s4196,332,6,3,745
s4212,332,9,6,1500
s2674,332,9,3,1338
s6295,332,9,9,1536
s3759,333,9,8,1260
s5910,333,7,5,722
s10,333,8,9,1296
s919,333,10,6,1321
s7411,333,6,7,1229
s7055,333,7,6,853
s6800,333,9,7,1325
s2531,333,8,6,1558
s4847,333,6,3,826
s4464,333,9,1,1453
s1445,333,7,3,955
s6959,333,7,4,820
s3148,333,10,3,1286
s4583,333,6,1,1090
s2165,333,8,11,1307
s320,333,10,6,1362
s7915,333,10,6,1346
s6583,333,6,1,978
s3351,334,10,9,1544
s3783,334,8,3,1543
s663,334,6,2,1219
s7358,334,10,9,1517
s133,334,6,7,1023
s563,334,10,11,1451
s6139,334,9,1,1572
s387,334,7,1,865
s7959,334,9,11,1366
s3789,334,7,12,803
s4782,334,6,6,739
s4081,334,6,6,1166
s779,334,7,1,1040
s7151,334,7,11,941
s1047,334,9,10,1210
s7301,334,6,8,896
s4194,334,10,11,1247
s5375,334,9,5,1528
s6045,335,8,6,1293
s6160,335,7,10,836
s2349,335,6,9,1141
s3541,335,10,10,1202
s1058,335,6,6,865
s814,335,9,9,1332
s2366,335,7,4,891
s1424,335,8,8,1489
s6401,335,6,6,987
s834,335,7,11,760
s5076,335,8,11,1407
s4398,335,8,2,1245
s7983,335,9,10,1482
s3022,335,9,8,1351
s2934,335,7,7,874
s6374,335,10,4,1343
s6419,335,8,5,1427
s3240,335,8,3,1483
s4838,335,10,1,1516
s7187,335,7,1,956
s3453,336,7,2,717
s5973,336,7,5,1031
s7033,336,7,7,950
s6396,336,7,9,994
s2758,336,9,10,1240
s6389,336,7,6,857
s6518,336,6,4,1148
s3489,336,8,1,1517
s5438,336,7,11,842
s3102,336,7,10,894
s6838,336,9,8,1436
s1912,336,10,6,1221
s5140,337,9,9,1204
s7229,337,6,2,873
s654,337,8,2,1300
s4524,337,8,9,1219
s7576,337,10,10,1542
s3781,337,7,12,772
s1725,337,10,6,1503
s7945,337,9,12,1533
s128,337,8,6,1304
s771,337,6,5,1159
s329,337,10,8,1320
s6697,337,9,4,1357
s3545,337,6,5,811
s7877,337,10,10,1395
s4776,337,10,11,1528
s3534,337,7,8,779
s4203,337,7,12,894
s15,337,10,1,1481
s1294,337,9,12,1529
s200,338,7,1,1018
s1650,338,9,12,1254
s7933,338,7,1,1014
s6811,338,6,11,886
s1000,338,6,9,897
s7234,338,6,10,928
s2368,338,8,8,1271
s6549,338,7,4,732
s6371,338,7,7,1009
s5303,338,7,9,856
s2335,338,6,5,924
s5219,339,6,12,1234
s900,339,8,5,1438
s4345,339,9,9,1543
s2559,339,6,8,911
s6097,339,10,12,1397
s1732,339,9,9,1475
s5289,339,10,7,1541
s3774,339,6,2,867
s233,339,8,2,1308
s1420,339,10,7,1208
s3896,339,6,3,837
s6870,339,6,11,1259
s1727,339,6,1,771
s2899,339,9,1,1290
s4407,339,7,7,924
s6688,339,9,12,1372
s6195,339,8,4,1283
s2957,339,7,12,922
s7217,339,9,4,1304
s2764,339,6,10,1029
s3908,340,8,12,1234
s17,340,7,6,938
s4322,340,8,1,1365
s7387,340,10,9,1513
s3563,340,7,1,792
s2404,340,10,11,1269
s5637,340,7,9,992
s6034,340,9,3,1302
s6915,340,6,9,889
s3883,340,8,4,1570
s4074,340,7,2,781
s2360,340,9,5,1555
s7296,340,7,8,918
s326,340,9,4,1513
s3194,340,10,11,1354
s183,340,8,6,1562
s690,341,6,3,930
s4101,341,9,11,1343
s1914,341,9,4,1334
s3918,341,8,4,1538
s1395,341,9,10,1536
s5419,341,9,2,1259
s3754,341,6,1,835
s676,341,9,3,1494
s3405,341,6,1,753
s6964,341,8,12,1491
s4136,341,8,4,1240
s4022,341,6,1,886
s4976,341,8,5,1595
s6905,341,7,4,792
s1033,341,7,1,1013
s6675,341,8,4,1327
s5880,342,7,12,1050
s5507,342,9,10,1383
s7748,342,7,5,878
s7133,342,6,1,764
s3094,342,7,6,950
s1406,342,7,1,831
s7778,342,7,2,703
s5129,342,9,1,1311
s5457,342,10,10,1463
s3079,342,10,4,1500
s7935,342,9,8,1573
s6218,342,9,5,1322
s6197,342,9,7,1252
s1492,342,8,9,1473
s740,342,10,2,1268
s2426,342,9,1,1223
s5870,342,10,12,1527
s2299,342,7,4,832
s735,343,7,3,790
s1975,343,7,2,886
s6940,343,8,12,1377
s3108,343,9,2,1377
s4878,343,8,11,1388
s104,343,7,6,713
s4660,343,9,8,1544
s6856,343,10,9,1215
s698,343,8,3,1281
s918,343,8,2,1238
s6779,343,10,4,1591
s312,343,10,9,1478
s6936,343,8,5,1399
s6480,343,8,5,1316
s1769,343,7,2,902
s5864,343,10,5,1224
s6714,343,6,5,1084
s5563,343,7,3,1004
s3129,343,8,11,1495
s2575,344,8,9,1210
s7720,344,8,4,1284
s7631,344,8,3,1359
s3076,344,9,12,1360
s1174,344,8,1,1541
s2640,344,7,12,781
s2701,344,9,8,1536
s3649,344,10,1,1335
s1793,344,7,12,700
s4535,344,10,4,1215
s4707,344,8,9,1415
s954,344,9,7,1283
s4253,344,6,6,1090
s725,344,8,10,1330
s1489,344,9,3,1488
s5017,344,8,12,1456
s5188,344,6,3,1059
s564,344,6,3,838
s5739,344,10,5,1232
s5934,344,8,12,1450
s6002,345,9,3,1408
s7766,345,9,10,1336
s1029,345,8,8,1292
s7138,345,9,12,1342
s863,345,7,7,884
s7102,345,8,2,1276
s3578,345,6,5,832
s2735,345,6,6,1128
s1693,345,10,9,1507
s4406,345,10,11,1532
s6591,345,9,4,1391
s6052,345,6,3,799
s3173,345,8,5,1596
s4111,346,6,12,1046
s7561,346,9,11,1301
s1808,346,7,7,810
s2809,346,8,12,1503
s1439,346,6,4,1220
s969,346,7,1,912
s1267,346,7,11,954
s3589,346,7,1,783
s6828,346,6,6,807
s3528,346,6,4,721
s2872,346,8,9,1271
s469,346,8,3,1587
s4968,346,9,1,1502
s127,346,6,11,1044
s539,346,8,5,1324
s1284,346,7,10,1021
s1233,346,8,1,1327
s4544,346,10,7,1274
s5960,346,6,4,803
s1394,346,7,6,755
s5936,347,6,1,820
s4655,347,8,1,1556
s1950,347,6,11,1207
s3670,347,10,3,1247
s1261,347,7,10,1011
s6317,347,7,12,828
s6585,347,7,4,711
s282,347,7,6,882
s2962,347,7,2,708
s5578,347,10,3,1598
s7485,347,10,5,1546
s7037,347,8,11,1460
s4337,347,10,3,1456
s1002,347,8,3,1290
s6772,347,6,12,977
